1.000000000E+00,1.000000000E+00,8.080209600E+07
1.000000000E+00,2.000000000E+00,8.687485600E+07
1.000000000E+00,3.000000000E+00,8.690328000E+07
1.000000000E+00,4.000000000E+00,8.690634400E+07
1.000000000E+00,5.000000000E+00,8.690133600E+07
1.000000000E+00,6.000000000E+00,8.689720800E+07
1.000000000E+00,7.000000000E+00,8.689711200E+07
1.000000000E+00,8.000000000E+00,8.689725600E+07
1.000000000E+00,9.000000000E+00,8.689716000E+07
1.000000000E+00,0.000000000E+00,8.689720800E+07
2.000000000E+00,1.000000000E+00,8.037185600E+07
2.000000000E+00,2.000000000E+00,8.690437600E+07
2.000000000E+00,3.000000000E+00,8.692768800E+07
2.000000000E+00,4.000000000E+00,8.693187200E+07
2.000000000E+00,5.000000000E+00,8.692592800E+07
2.000000000E+00,6.000000000E+00,8.692173600E+07
2.000000000E+00,7.000000000E+00,8.692157600E+07
2.000000000E+00,8.000000000E+00,8.692162400E+07
2.000000000E+00,9.000000000E+00,8.692160000E+07
2.000000000E+00,0.000000000E+00,8.692160800E+07
