1.000000000E+00,1.000000000E+00,1.870965400E+07
1.000000000E+00,2.000000000E+00,2.008711800E+07
1.000000000E+00,3.000000000E+00,2.009593000E+07
1.000000000E+00,4.000000000E+00,2.009658800E+07
1.000000000E+00,5.000000000E+00,2.009320600E+07
1.000000000E+00,6.000000000E+00,2.009095200E+07
1.000000000E+00,7.000000000E+00,2.009034600E+07
1.000000000E+00,8.000000000E+00,2.009034400E+07
1.000000000E+00,9.000000000E+00,2.009034400E+07
1.000000000E+00,0.000000000E+00,2.009034400E+07
2.000000000E+00,1.000000000E+00,1.871413600E+07
2.000000000E+00,2.000000000E+00,2.009103200E+07
2.000000000E+00,3.000000000E+00,2.009997200E+07
2.000000000E+00,4.000000000E+00,2.010068600E+07
2.000000000E+00,5.000000000E+00,2.009732600E+07
2.000000000E+00,6.000000000E+00,2.009468200E+07
2.000000000E+00,7.000000000E+00,2.009429200E+07
2.000000000E+00,8.000000000E+00,2.009428600E+07
2.000000000E+00,9.000000000E+00,2.009428400E+07
2.000000000E+00,0.000000000E+00,2.009428600E+07
