1.000000000E+00,1.000000000E+00,7.912607200E+07
1.000000000E+00,2.000000000E+00,8.497765600E+07
1.000000000E+00,3.000000000E+00,8.501043200E+07
1.000000000E+00,4.000000000E+00,8.501826400E+07
1.000000000E+00,5.000000000E+00,8.500972800E+07
1.000000000E+00,6.000000000E+00,8.500335200E+07
1.000000000E+00,7.000000000E+00,8.500313600E+07
1.000000000E+00,8.000000000E+00,8.500324000E+07
1.000000000E+00,9.000000000E+00,8.500318400E+07
1.000000000E+00,0.000000000E+00,8.500318400E+07
2.000000000E+00,1.000000000E+00,7.863354400E+07
2.000000000E+00,2.000000000E+00,8.496192800E+07
2.000000000E+00,3.000000000E+00,8.502648800E+07
2.000000000E+00,4.000000000E+00,8.503648000E+07
2.000000000E+00,5.000000000E+00,8.502764000E+07
2.000000000E+00,6.000000000E+00,8.502118400E+07
2.000000000E+00,7.000000000E+00,8.502092800E+07
2.000000000E+00,8.000000000E+00,8.502097600E+07
2.000000000E+00,9.000000000E+00,8.502093600E+07
2.000000000E+00,0.000000000E+00,8.502092000E+07
