1.000000000E+00,1.000000000E+00,6.733508000E+07
1.000000000E+00,2.000000000E+00,7.239571200E+07
1.000000000E+00,3.000000000E+00,7.241940000E+07
1.000000000E+00,4.000000000E+00,7.242195200E+07
1.000000000E+00,5.000000000E+00,7.241777600E+07
1.000000000E+00,6.000000000E+00,7.241434400E+07
1.000000000E+00,7.000000000E+00,7.241425600E+07
1.000000000E+00,8.000000000E+00,7.241437600E+07
1.000000000E+00,9.000000000E+00,7.241429600E+07
1.000000000E+00,0.000000000E+00,7.241434400E+07
2.000000000E+00,1.000000000E+00,6.697654400E+07
2.000000000E+00,2.000000000E+00,7.242031200E+07
2.000000000E+00,3.000000000E+00,7.243974400E+07
2.000000000E+00,4.000000000E+00,7.244322400E+07
2.000000000E+00,5.000000000E+00,7.243827200E+07
2.000000000E+00,6.000000000E+00,7.243478400E+07
2.000000000E+00,7.000000000E+00,7.243464800E+07
2.000000000E+00,8.000000000E+00,7.243468800E+07
2.000000000E+00,9.000000000E+00,7.243466400E+07
2.000000000E+00,0.000000000E+00,7.243467200E+07
