1.000000000E+00,1.000000000E+00,8.702395000E+06
1.000000000E+00,2.000000000E+00,9.358375000E+06
1.000000000E+00,3.000000000E+00,9.364895000E+06
1.000000000E+00,4.000000000E+00,9.365309000E+06
1.000000000E+00,5.000000000E+00,9.363190000E+06
1.000000000E+00,6.000000000E+00,9.361610000E+06
1.000000000E+00,7.000000000E+00,9.361549000E+06
1.000000000E+00,8.000000000E+00,9.361545000E+06
1.000000000E+00,9.000000000E+00,9.361540000E+06
1.000000000E+00,0.000000000E+00,9.361541000E+06
2.000000000E+00,1.000000000E+00,8.596376000E+06
2.000000000E+00,2.000000000E+00,9.357596000E+06
2.000000000E+00,3.000000000E+00,9.366326000E+06
2.000000000E+00,4.000000000E+00,9.366990000E+06
2.000000000E+00,5.000000000E+00,9.364857000E+06
2.000000000E+00,6.000000000E+00,9.363277000E+06
2.000000000E+00,7.000000000E+00,9.363217000E+06
2.000000000E+00,8.000000000E+00,9.363211000E+06
2.000000000E+00,9.000000000E+00,9.363206000E+06
2.000000000E+00,0.000000000E+00,9.363205000E+06
