1.000000000E+00,1.000000000E+00,4.447614000E+07
1.000000000E+00,2.000000000E+00,4.772849200E+07
1.000000000E+00,3.000000000E+00,4.776081600E+07
1.000000000E+00,4.000000000E+00,4.776234400E+07
1.000000000E+00,5.000000000E+00,4.774276400E+07
1.000000000E+00,6.000000000E+00,4.772863200E+07
1.000000000E+00,7.000000000E+00,4.772808800E+07
1.000000000E+00,8.000000000E+00,4.772809600E+07
1.000000000E+00,9.000000000E+00,4.772810000E+07
1.000000000E+00,0.000000000E+00,4.772810800E+07
2.000000000E+00,1.000000000E+00,4.448437200E+07
2.000000000E+00,2.000000000E+00,4.773473600E+07
2.000000000E+00,3.000000000E+00,4.776734000E+07
2.000000000E+00,4.000000000E+00,4.776880400E+07
2.000000000E+00,5.000000000E+00,4.774928800E+07
2.000000000E+00,6.000000000E+00,4.773519600E+07
2.000000000E+00,7.000000000E+00,4.773464000E+07
2.000000000E+00,8.000000000E+00,4.773464800E+07
2.000000000E+00,9.000000000E+00,4.773464800E+07
2.000000000E+00,0.000000000E+00,4.773465200E+07
