1.000000000E+00,1.000000000E+00,1.292038640E+08
1.000000000E+00,2.000000000E+00,1.387830880E+08
1.000000000E+00,3.000000000E+00,1.388289600E+08
1.000000000E+00,4.000000000E+00,1.388343200E+08
1.000000000E+00,5.000000000E+00,1.388268800E+08
1.000000000E+00,6.000000000E+00,1.388224640E+08
1.000000000E+00,7.000000000E+00,1.388223520E+08
1.000000000E+00,8.000000000E+00,1.388224320E+08
1.000000000E+00,9.000000000E+00,1.388224480E+08
1.000000000E+00,0.000000000E+00,1.388225280E+08
2.000000000E+00,1.000000000E+00,1.287854240E+08
2.000000000E+00,2.000000000E+00,1.388380160E+08
2.000000000E+00,3.000000000E+00,1.388760640E+08
2.000000000E+00,4.000000000E+00,1.388816000E+08
2.000000000E+00,5.000000000E+00,1.388730880E+08
2.000000000E+00,6.000000000E+00,1.388684800E+08
2.000000000E+00,7.000000000E+00,1.388682880E+08
2.000000000E+00,8.000000000E+00,1.388683040E+08
2.000000000E+00,9.000000000E+00,1.388683040E+08
2.000000000E+00,0.000000000E+00,1.388682560E+08
