1.000000000E+00,1.000000000E+00,1.615048300E+07
1.000000000E+00,2.000000000E+00,1.734788600E+07
1.000000000E+00,3.000000000E+00,1.735362000E+07
1.000000000E+00,4.000000000E+00,1.735429000E+07
1.000000000E+00,5.000000000E+00,1.735336000E+07
1.000000000E+00,6.000000000E+00,1.735280800E+07
1.000000000E+00,7.000000000E+00,1.735279400E+07
1.000000000E+00,8.000000000E+00,1.735280400E+07
1.000000000E+00,9.000000000E+00,1.735280600E+07
1.000000000E+00,0.000000000E+00,1.735281600E+07
2.000000000E+00,1.000000000E+00,1.609817800E+07
2.000000000E+00,2.000000000E+00,1.735475200E+07
2.000000000E+00,3.000000000E+00,1.735950800E+07
2.000000000E+00,4.000000000E+00,1.736020000E+07
2.000000000E+00,5.000000000E+00,1.735913600E+07
2.000000000E+00,6.000000000E+00,1.735856000E+07
2.000000000E+00,7.000000000E+00,1.735853600E+07
2.000000000E+00,8.000000000E+00,1.735853800E+07
2.000000000E+00,9.000000000E+00,1.735853800E+07
2.000000000E+00,0.000000000E+00,1.735853200E+07
