1.000000000E+00,1.000000000E+00,1.916253000E+07
1.000000000E+00,2.000000000E+00,2.261370800E+07
1.000000000E+00,3.000000000E+00,2.269369400E+07
1.000000000E+00,4.000000000E+00,2.269455800E+07
1.000000000E+00,5.000000000E+00,2.261871000E+07
1.000000000E+00,6.000000000E+00,2.256312800E+07
1.000000000E+00,7.000000000E+00,2.256064000E+07
1.000000000E+00,8.000000000E+00,2.256066200E+07
1.000000000E+00,9.000000000E+00,2.256067000E+07
1.000000000E+00,0.000000000E+00,2.256064800E+07
2.000000000E+00,1.000000000E+00,1.974118200E+07
2.000000000E+00,2.000000000E+00,2.261909000E+07
2.000000000E+00,3.000000000E+00,2.269619800E+07
2.000000000E+00,4.000000000E+00,2.269721600E+07
2.000000000E+00,5.000000000E+00,2.262124600E+07
2.000000000E+00,6.000000000E+00,2.256571400E+07
2.000000000E+00,7.000000000E+00,2.256322600E+07
2.000000000E+00,8.000000000E+00,2.256324800E+07
2.000000000E+00,9.000000000E+00,2.256326400E+07
2.000000000E+00,0.000000000E+00,2.256323800E+07
