1.000000000E+00,1.000000000E+00,2.682754200E+07
1.000000000E+00,2.000000000E+00,3.165919000E+07
1.000000000E+00,3.000000000E+00,3.177117000E+07
1.000000000E+00,4.000000000E+00,3.177238000E+07
1.000000000E+00,5.000000000E+00,3.166619200E+07
1.000000000E+00,6.000000000E+00,3.158838000E+07
1.000000000E+00,7.000000000E+00,3.158489600E+07
1.000000000E+00,8.000000000E+00,3.158492600E+07
1.000000000E+00,9.000000000E+00,3.158493800E+07
1.000000000E+00,0.000000000E+00,3.158490600E+07
2.000000000E+00,1.000000000E+00,2.763765600E+07
2.000000000E+00,2.000000000E+00,3.166672800E+07
2.000000000E+00,3.000000000E+00,3.177467800E+07
2.000000000E+00,4.000000000E+00,3.177610200E+07
2.000000000E+00,5.000000000E+00,3.166974400E+07
2.000000000E+00,6.000000000E+00,3.159199800E+07
2.000000000E+00,7.000000000E+00,3.158851600E+07
2.000000000E+00,8.000000000E+00,3.158854600E+07
2.000000000E+00,9.000000000E+00,3.158857000E+07
2.000000000E+00,0.000000000E+00,3.158853400E+07
