1.000000000E+00,1.000000000E+00,5.631657500E+06
1.000000000E+00,2.000000000E+00,6.416414500E+06
1.000000000E+00,3.000000000E+00,6.421912000E+06
1.000000000E+00,4.000000000E+00,6.422018000E+06
1.000000000E+00,5.000000000E+00,6.416200500E+06
1.000000000E+00,6.000000000E+00,6.411962500E+06
1.000000000E+00,7.000000000E+00,6.411794500E+06
1.000000000E+00,8.000000000E+00,6.411786500E+06
1.000000000E+00,9.000000000E+00,6.411779000E+06
1.000000000E+00,0.000000000E+00,6.411786000E+06
2.000000000E+00,1.000000000E+00,5.471617000E+06
2.000000000E+00,2.000000000E+00,6.416547500E+06
2.000000000E+00,3.000000000E+00,6.422113500E+06
2.000000000E+00,4.000000000E+00,6.422174000E+06
2.000000000E+00,5.000000000E+00,6.416334500E+06
2.000000000E+00,6.000000000E+00,6.412106500E+06
2.000000000E+00,7.000000000E+00,6.411938500E+06
2.000000000E+00,8.000000000E+00,6.411933500E+06
2.000000000E+00,9.000000000E+00,6.411927500E+06
2.000000000E+00,0.000000000E+00,6.411930000E+06
