1.000000000E+00,1.000000000E+00,1.724408600E+07
1.000000000E+00,2.000000000E+00,1.951079800E+07
1.000000000E+00,3.000000000E+00,1.983739600E+07
1.000000000E+00,4.000000000E+00,1.983860600E+07
1.000000000E+00,5.000000000E+00,1.963507000E+07
1.000000000E+00,6.000000000E+00,1.947545600E+07
1.000000000E+00,7.000000000E+00,1.946767200E+07
1.000000000E+00,8.000000000E+00,1.946767000E+07
1.000000000E+00,9.000000000E+00,1.946757400E+07
1.000000000E+00,0.000000000E+00,2.073262600E+07
2.000000000E+00,1.000000000E+00,1.789899600E+07
2.000000000E+00,2.000000000E+00,1.953101600E+07
2.000000000E+00,3.000000000E+00,1.983872800E+07
2.000000000E+00,4.000000000E+00,1.983789200E+07
2.000000000E+00,5.000000000E+00,1.963392400E+07
2.000000000E+00,6.000000000E+00,1.947451800E+07
2.000000000E+00,7.000000000E+00,1.946667200E+07
2.000000000E+00,8.000000000E+00,1.946668000E+07
2.000000000E+00,9.000000000E+00,1.946685400E+07
2.000000000E+00,0.000000000E+00,2.036198600E+07
