1.000000000E+00,1.000000000E+00,8.622043000E+06
1.000000000E+00,2.000000000E+00,9.755399000E+06
1.000000000E+00,3.000000000E+00,9.918698000E+06
1.000000000E+00,4.000000000E+00,9.919303000E+06
1.000000000E+00,5.000000000E+00,9.817535000E+06
1.000000000E+00,6.000000000E+00,9.737728000E+06
1.000000000E+00,7.000000000E+00,9.733836000E+06
1.000000000E+00,8.000000000E+00,9.733835000E+06
1.000000000E+00,9.000000000E+00,9.733787000E+06
1.000000000E+00,0.000000000E+00,1.036631300E+07
2.000000000E+00,1.000000000E+00,8.949498000E+06
2.000000000E+00,2.000000000E+00,9.765508000E+06
2.000000000E+00,3.000000000E+00,9.919364000E+06
2.000000000E+00,4.000000000E+00,9.918946000E+06
2.000000000E+00,5.000000000E+00,9.816962000E+06
2.000000000E+00,6.000000000E+00,9.737259000E+06
2.000000000E+00,7.000000000E+00,9.733336000E+06
2.000000000E+00,8.000000000E+00,9.733340000E+06
2.000000000E+00,9.000000000E+00,9.733427000E+06
2.000000000E+00,0.000000000E+00,1.018099300E+07
