1.000000000E+00,1.000000000E+00,7.483861600E+07
1.000000000E+00,2.000000000E+00,8.034847200E+07
1.000000000E+00,3.000000000E+00,8.038372000E+07
1.000000000E+00,4.000000000E+00,8.038635200E+07
1.000000000E+00,5.000000000E+00,8.037282400E+07
1.000000000E+00,6.000000000E+00,8.036380800E+07
1.000000000E+00,7.000000000E+00,8.036138400E+07
1.000000000E+00,8.000000000E+00,8.036137600E+07
1.000000000E+00,9.000000000E+00,8.036137600E+07
1.000000000E+00,0.000000000E+00,8.036137600E+07
2.000000000E+00,1.000000000E+00,7.485654400E+07
2.000000000E+00,2.000000000E+00,8.036412800E+07
2.000000000E+00,3.000000000E+00,8.039988800E+07
2.000000000E+00,4.000000000E+00,8.040274400E+07
2.000000000E+00,5.000000000E+00,8.038930400E+07
2.000000000E+00,6.000000000E+00,8.037872800E+07
2.000000000E+00,7.000000000E+00,8.037716800E+07
2.000000000E+00,8.000000000E+00,8.037714400E+07
2.000000000E+00,9.000000000E+00,8.037713600E+07
2.000000000E+00,0.000000000E+00,8.037714400E+07
