1.000000000E+00,1.000000000E+00,4.568090000E+07
1.000000000E+00,2.000000000E+00,4.892675200E+07
1.000000000E+00,3.000000000E+00,4.894626400E+07
1.000000000E+00,4.000000000E+00,4.894812800E+07
1.000000000E+00,5.000000000E+00,4.894480000E+07
1.000000000E+00,6.000000000E+00,4.894295600E+07
1.000000000E+00,7.000000000E+00,4.894289200E+07
1.000000000E+00,8.000000000E+00,4.894295600E+07
1.000000000E+00,9.000000000E+00,4.894290800E+07
1.000000000E+00,0.000000000E+00,4.894289200E+07
2.000000000E+00,1.000000000E+00,4.540446000E+07
2.000000000E+00,2.000000000E+00,4.894839200E+07
2.000000000E+00,3.000000000E+00,4.896208000E+07
2.000000000E+00,4.000000000E+00,4.896409600E+07
2.000000000E+00,5.000000000E+00,4.896074800E+07
2.000000000E+00,6.000000000E+00,4.895893200E+07
2.000000000E+00,7.000000000E+00,4.895884000E+07
2.000000000E+00,8.000000000E+00,4.895886400E+07
2.000000000E+00,9.000000000E+00,4.895885600E+07
2.000000000E+00,0.000000000E+00,4.895886000E+07
